Teks,Label
Gempa bumi berkekuatan 5.3 melanda Riau dengan guncangan hebat pada 18 November 2010.,Gempa Bumi
Warga Gorontalo panik akibat hentakan dahsyat gempa berkekuatan 6.1 pada 21 Maret 2006.,Gempa Bumi
Gempa bumi berkekuatan 4.6 melanda Jawa Barat dengan getaran kuat pada 7 Januari 2015.,Gempa Bumi
Gempa bumi berkekuatan 6.3 melanda Sulawesi Selatan dengan goyangan keras pada 15 Juni 2023.,Gempa Bumi
Papua diguncang gempa magnitudo 4.4 yang memicu runtuhnya rumah pada 22 Maret 2007.,Gempa Bumi
Warga Papua panik akibat getaran kuat gempa berkekuatan 5.2 pada 18 Februari 2011.,Gempa Bumi
Gempa bumi berkekuatan 6.5 melanda Sumatera Barat dengan guncangan hebat pada 14 Desember 2022.,Gempa Bumi
"Terjadi gempa tektonik di Sumatera Utara dengan magnitudo 7.8, menyebabkan kehancuran bangunan pada 28 Desember 2001.",Gempa Bumi
Gempa bumi berkekuatan 5.6 melanda Kalimantan Selatan dengan getaran kuat pada 15 September 2000.,Gempa Bumi
Jambi diguncang gempa magnitudo 7.3 yang memicu kehancuran bangunan pada 27 November 2004.,Gempa Bumi
"Terjadi gempa tektonik di Nusa Tenggara Timur dengan magnitudo 6.6, menyebabkan runtuhnya rumah pada 27 Maret 2000.",Gempa Bumi
Warga Kalimantan Utara panik akibat guncangan hebat gempa berkekuatan 7.0 pada 2 Agustus 2000.,Gempa Bumi
Sumatera Utara diguncang gempa magnitudo 5.3 yang memicu runtuhnya rumah pada 24 Mei 2018.,Gempa Bumi
Warga Sulawesi Tenggara panik akibat hentakan dahsyat gempa berkekuatan 5.7 pada 6 Maret 2015.,Gempa Bumi
Warga Gorontalo panik akibat guncangan hebat gempa berkekuatan 7.7 pada 9 April 2001.,Gempa Bumi
Gempa bumi berkekuatan 4.0 melanda Sumatera Utara dengan hentakan dahsyat pada 4 April 2008.,Gempa Bumi
"Terjadi gempa tektonik di Maluku Utara dengan magnitudo 7.6, menyebabkan retakan dinding pada 19 November 2018.",Gempa Bumi
Gempa bumi berkekuatan 5.4 melanda Bengkulu dengan getaran kuat pada 10 Desember 2021.,Gempa Bumi
Gempa bumi berkekuatan 5.3 melanda Bengkulu dengan guncangan hebat pada 17 September 2003.,Gempa Bumi
"Terjadi gempa tektonik di Kalimantan Tengah dengan magnitudo 8.0, menyebabkan runtuhnya rumah pada 3 Oktober 2015.",Gempa Bumi
Warga Jawa Tengah panik akibat hentakan dahsyat gempa berkekuatan 5.9 pada 17 Agustus 2012.,Gempa Bumi
Gempa bumi berkekuatan 5.9 melanda Yogyakarta dengan getaran kuat pada 22 Desember 2007.,Gempa Bumi
Gempa bumi berkekuatan 7.0 melanda Jawa Timur dengan hentakan dahsyat pada 18 Oktober 2000.,Gempa Bumi
"Terjadi gempa tektonik di Nusa Tenggara Barat dengan magnitudo 6.6, menyebabkan retakan dinding pada 5 Mei 2012.",Gempa Bumi
Bali diguncang gempa magnitudo 5.5 yang memicu runtuhnya rumah pada 1 Oktober 2000.,Gempa Bumi
Warga Nusa Tenggara Timur panik akibat guncangan hebat gempa berkekuatan 4.8 pada 2 Januari 2011.,Gempa Bumi
Gempa bumi berkekuatan 6.1 melanda Jawa Timur dengan getaran kuat pada 6 April 2019.,Gempa Bumi
Gempa bumi berkekuatan 8.4 melanda Lampung dengan goyangan keras pada 19 Januari 2010.,Gempa Bumi
Warga Sumatera Selatan panik akibat getaran kuat gempa berkekuatan 7.0 pada 21 Februari 2018.,Gempa Bumi
Kalimantan Selatan diguncang gempa magnitudo 8.2 yang memicu kehancuran bangunan pada 27 September 2003.,Gempa Bumi
Warga Kepulauan Riau panik akibat getaran kuat gempa berkekuatan 4.3 pada 8 Mei 2010.,Gempa Bumi
Kalimantan Barat diguncang gempa magnitudo 7.3 yang memicu kerusakan parah pada 18 Mei 2009.,Gempa Bumi
Warga Gorontalo panik akibat guncangan hebat gempa berkekuatan 6.6 pada 7 Mei 2001.,Gempa Bumi
Warga Kalimantan Utara panik akibat goyangan keras gempa berkekuatan 7.3 pada 14 Desember 2012.,Gempa Bumi
Sumatera Barat diguncang gempa magnitudo 5.5 yang memicu retakan dinding pada 4 Februari 2021.,Gempa Bumi
"Terjadi gempa tektonik di Yogyakarta dengan magnitudo 5.7, menyebabkan runtuhnya rumah pada 15 November 2006.",Gempa Bumi
"Terjadi gempa tektonik di Jakarta dengan magnitudo 5.1, menyebabkan kerusakan parah pada 13 Februari 2020.",Gempa Bumi
Gempa bumi berkekuatan 9.0 melanda Kepulauan Riau dengan getaran kuat pada 25 Juli 2013.,Gempa Bumi
Warga Jambi panik akibat getaran kuat gempa berkekuatan 7.8 pada 13 September 2001.,Gempa Bumi
"Terjadi gempa tektonik di Kalimantan Utara dengan magnitudo 6.4, menyebabkan retakan dinding pada 20 Juni 2013.",Gempa Bumi
Gempa bumi berkekuatan 7.9 melanda Aceh dengan hentakan dahsyat pada 27 Februari 2000.,Gempa Bumi
"Terjadi gempa tektonik di Bali dengan magnitudo 4.3, menyebabkan kehancuran bangunan pada 11 April 2003.",Gempa Bumi
"Terjadi gempa tektonik di Jakarta dengan magnitudo 5.5, menyebabkan runtuhnya rumah pada 26 Mei 2019.",Gempa Bumi
"Terjadi gempa tektonik di Aceh dengan magnitudo 4.5, menyebabkan kerusakan parah pada 8 Maret 2010.",Gempa Bumi
Warga Yogyakarta panik akibat getaran kuat gempa berkekuatan 4.1 pada 26 Mei 2006.,Gempa Bumi
Jawa Tengah diguncang gempa magnitudo 4.1 yang memicu retakan dinding pada 18 April 2011.,Gempa Bumi
"Terjadi gempa tektonik di Bangka Belitung dengan magnitudo 4.8, menyebabkan kerusakan parah pada 24 Mei 2018.",Gempa Bumi
Banten diguncang gempa magnitudo 8.7 yang memicu retakan dinding pada 20 Juni 2001.,Gempa Bumi
Yogyakarta diguncang gempa magnitudo 5.0 yang memicu kerusakan parah pada 4 Maret 2007.,Gempa Bumi
Warga Sumatera Selatan panik akibat hentakan dahsyat gempa berkekuatan 7.8 pada 21 Juni 2004.,Gempa Bumi
"Terjadi gempa tektonik di Yogyakarta dengan magnitudo 4.3, menyebabkan kerusakan parah pada 26 Mei 2001.",Gempa Bumi
"Terjadi gempa tektonik di Kalimantan Utara dengan magnitudo 6.5, menyebabkan kerusakan parah pada 21 Februari 2007.",Gempa Bumi
"Terjadi gempa tektonik di Riau dengan magnitudo 7.7, menyebabkan kerusakan parah pada 10 Juli 2015.",Gempa Bumi
"Terjadi gempa tektonik di Sulawesi Tenggara dengan magnitudo 7.7, menyebabkan kerusakan parah pada 25 Juni 2023.",Gempa Bumi
Warga Aceh panik akibat hentakan dahsyat gempa berkekuatan 6.1 pada 14 Juli 2001.,Gempa Bumi
Gempa bumi berkekuatan 7.6 melanda Sulawesi Tenggara dengan getaran kuat pada 5 September 2016.,Gempa Bumi
Warga Sulawesi Utara panik akibat hentakan dahsyat gempa berkekuatan 4.6 pada 23 Februari 2006.,Gempa Bumi
Maluku Utara diguncang gempa magnitudo 7.0 yang memicu retakan dinding pada 10 Oktober 2017.,Gempa Bumi
Gempa bumi berkekuatan 6.9 melanda Papua dengan goyangan keras pada 10 Maret 2007.,Gempa Bumi
"Terjadi gempa tektonik di Sulawesi Barat dengan magnitudo 5.4, menyebabkan retakan dinding pada 7 Januari 2018.",Gempa Bumi
Bengkulu diguncang gempa magnitudo 4.4 yang memicu retakan dinding pada 11 November 2022.,Gempa Bumi
"Terjadi gempa tektonik di Sulawesi Barat dengan magnitudo 5.1, menyebabkan kehancuran bangunan pada 2 April 2005.",Gempa Bumi
"Terjadi gempa tektonik di Jawa Tengah dengan magnitudo 5.2, menyebabkan runtuhnya rumah pada 25 November 2021.",Gempa Bumi
Gempa bumi berkekuatan 6.9 melanda Banten dengan guncangan hebat pada 5 September 2016.,Gempa Bumi
Warga Sulawesi Utara panik akibat goyangan keras gempa berkekuatan 7.7 pada 11 Juni 2022.,Gempa Bumi
Warga Kalimantan Timur panik akibat hentakan dahsyat gempa berkekuatan 5.2 pada 24 Agustus 2009.,Gempa Bumi
Jawa Tengah diguncang gempa magnitudo 8.5 yang memicu kerusakan parah pada 6 April 2000.,Gempa Bumi
Warga Nusa Tenggara Timur panik akibat hentakan dahsyat gempa berkekuatan 5.4 pada 22 Desember 2017.,Gempa Bumi
"Terjadi gempa tektonik di Kalimantan Tengah dengan magnitudo 4.3, menyebabkan retakan dinding pada 12 April 2006.",Gempa Bumi
"Terjadi gempa tektonik di Banten dengan magnitudo 6.9, menyebabkan kerusakan parah pada 14 Maret 2001.",Gempa Bumi
Gempa bumi berkekuatan 7.2 melanda Riau dengan goyangan keras pada 13 November 2022.,Gempa Bumi
Papua Barat diguncang gempa magnitudo 4.2 yang memicu retakan dinding pada 17 November 2014.,Gempa Bumi
Banten diguncang gempa magnitudo 6.6 yang memicu runtuhnya rumah pada 7 Desember 2007.,Gempa Bumi
Yogyakarta diguncang gempa magnitudo 5.3 yang memicu kehancuran bangunan pada 28 Mei 2011.,Gempa Bumi
Gempa bumi berkekuatan 7.9 melanda Bangka Belitung dengan goyangan keras pada 25 Desember 2005.,Gempa Bumi
"Terjadi gempa tektonik di Lampung dengan magnitudo 4.2, menyebabkan kerusakan parah pada 28 Oktober 2011.",Gempa Bumi
"Terjadi gempa tektonik di Bali dengan magnitudo 6.6, menyebabkan kehancuran bangunan pada 9 September 2014.",Gempa Bumi
"Terjadi gempa tektonik di Gorontalo dengan magnitudo 8.9, menyebabkan retakan dinding pada 13 Juli 2003.",Gempa Bumi
"Terjadi gempa tektonik di Papua dengan magnitudo 5.1, menyebabkan kerusakan parah pada 9 Agustus 2018.",Gempa Bumi
Gempa bumi berkekuatan 7.8 melanda Bengkulu dengan getaran kuat pada 10 Juni 2003.,Gempa Bumi
Gempa bumi berkekuatan 6.5 melanda Jakarta dengan getaran kuat pada 26 Maret 2013.,Gempa Bumi
"Terjadi gempa tektonik di Papua Barat dengan magnitudo 4.0, menyebabkan runtuhnya rumah pada 20 April 2014.",Gempa Bumi
Gempa bumi berkekuatan 6.5 melanda Sulawesi Utara dengan hentakan dahsyat pada 24 Februari 2023.,Gempa Bumi
Sulawesi Tenggara diguncang gempa magnitudo 5.3 yang memicu retakan dinding pada 28 Januari 2005.,Gempa Bumi
Warga Jawa Timur panik akibat hentakan dahsyat gempa berkekuatan 8.4 pada 11 Agustus 2014.,Gempa Bumi
Sumatera Selatan diguncang gempa magnitudo 7.4 yang memicu kerusakan parah pada 10 September 2012.,Gempa Bumi
Gempa bumi berkekuatan 5.3 melanda Lampung dengan hentakan dahsyat pada 25 Februari 2012.,Gempa Bumi
"Terjadi gempa tektonik di Kepulauan Riau dengan magnitudo 4.5, menyebabkan kerusakan parah pada 7 Desember 2002.",Gempa Bumi
Gempa bumi berkekuatan 6.9 melanda Sulawesi Tenggara dengan hentakan dahsyat pada 25 September 2000.,Gempa Bumi
Gempa bumi berkekuatan 6.9 melanda Nusa Tenggara Barat dengan getaran kuat pada 26 Oktober 2002.,Gempa Bumi
Warga Banten panik akibat goyangan keras gempa berkekuatan 7.6 pada 4 November 2015.,Gempa Bumi
Kalimantan Selatan diguncang gempa magnitudo 6.5 yang memicu retakan dinding pada 24 Agustus 2014.,Gempa Bumi
Nusa Tenggara Barat diguncang gempa magnitudo 6.5 yang memicu retakan dinding pada 17 Juni 2012.,Gempa Bumi
Warga Bali panik akibat goyangan keras gempa berkekuatan 5.5 pada 25 Desember 2001.,Gempa Bumi
Gempa bumi berkekuatan 8.7 melanda Jawa Barat dengan getaran kuat pada 1 November 2011.,Gempa Bumi
Gempa bumi berkekuatan 6.3 melanda Kalimantan Barat dengan hentakan dahsyat pada 21 Agustus 2005.,Gempa Bumi
Gempa bumi berkekuatan 8.1 melanda Jawa Timur dengan goyangan keras pada 20 April 2018.,Gempa Bumi
Gempa bumi berkekuatan 4.2 melanda Nusa Tenggara Timur dengan getaran kuat pada 5 Agustus 2007.,Gempa Bumi
"Terjadi gempa tektonik di Yogyakarta dengan magnitudo 8.8, menyebabkan retakan dinding pada 1 Februari 2000.",Gempa Bumi
Bangka Belitung diguncang gempa magnitudo 7.2 yang memicu kerusakan parah pada 18 Desember 2014.,Gempa Bumi
Warga Bengkulu panik akibat guncangan hebat gempa berkekuatan 8.2 pada 19 Februari 2011.,Gempa Bumi
Nusa Tenggara Timur diguncang gempa magnitudo 4.8 yang memicu kehancuran bangunan pada 17 Mei 2022.,Gempa Bumi
Gempa bumi berkekuatan 5.5 melanda Jambi dengan guncangan hebat pada 16 Agustus 2007.,Gempa Bumi
"Terjadi gempa tektonik di Maluku Utara dengan magnitudo 4.2, menyebabkan kerusakan parah pada 14 Februari 2004.",Gempa Bumi
Gempa bumi berkekuatan 6.1 melanda Jawa Tengah dengan goyangan keras pada 4 Juli 2018.,Gempa Bumi
"Terjadi gempa tektonik di Sulawesi Tenggara dengan magnitudo 5.0, menyebabkan kerusakan parah pada 28 Oktober 2011.",Gempa Bumi
Jawa Tengah diguncang gempa magnitudo 8.9 yang memicu kerusakan parah pada 23 Mei 2015.,Gempa Bumi
Gempa bumi berkekuatan 6.0 melanda Jambi dengan hentakan dahsyat pada 6 April 2008.,Gempa Bumi
Sumatera Selatan diguncang gempa magnitudo 8.2 yang memicu retakan dinding pada 15 Februari 2019.,Gempa Bumi
"Terjadi gempa tektonik di Maluku dengan magnitudo 7.8, menyebabkan kerusakan parah pada 17 Desember 2001.",Gempa Bumi
Jawa Barat diguncang gempa magnitudo 4.6 yang memicu retakan dinding pada 9 Oktober 2015.,Gempa Bumi
Warga Kepulauan Riau panik akibat goyangan keras gempa berkekuatan 4.5 pada 25 Agustus 2008.,Gempa Bumi
"Terjadi gempa tektonik di Yogyakarta dengan magnitudo 5.2, menyebabkan kehancuran bangunan pada 19 Juni 2003.",Gempa Bumi
Riau diguncang gempa magnitudo 6.4 yang memicu kerusakan parah pada 1 Desember 2008.,Gempa Bumi
Nusa Tenggara Timur diguncang gempa magnitudo 8.8 yang memicu kehancuran bangunan pada 10 Mei 2020.,Gempa Bumi
Warga Jawa Barat panik akibat guncangan hebat gempa berkekuatan 8.6 pada 17 Februari 2016.,Gempa Bumi
Gempa bumi berkekuatan 7.5 melanda Sulawesi Tenggara dengan guncangan hebat pada 11 Mei 2001.,Gempa Bumi
Warga Bali panik akibat getaran kuat gempa berkekuatan 4.3 pada 10 Januari 2023.,Gempa Bumi
Gempa bumi berkekuatan 6.0 melanda Sulawesi Barat dengan hentakan dahsyat pada 20 Agustus 2001.,Gempa Bumi
Gempa bumi berkekuatan 8.8 melanda Nusa Tenggara Barat dengan guncangan hebat pada 23 Mei 2017.,Gempa Bumi
Warga Yogyakarta panik akibat goyangan keras gempa berkekuatan 7.3 pada 15 Oktober 2000.,Gempa Bumi
"Terjadi gempa tektonik di Maluku Utara dengan magnitudo 4.8, menyebabkan kerusakan parah pada 3 Juli 2000.",Gempa Bumi
"Terjadi gempa tektonik di Kepulauan Riau dengan magnitudo 4.1, menyebabkan retakan dinding pada 5 November 2018.",Gempa Bumi
Bali diguncang gempa magnitudo 6.5 yang memicu retakan dinding pada 15 September 2013.,Gempa Bumi
Gempa bumi berkekuatan 6.3 melanda Lampung dengan getaran kuat pada 3 April 2002.,Gempa Bumi
"Terjadi gempa tektonik di Sulawesi Tengah dengan magnitudo 5.4, menyebabkan runtuhnya rumah pada 11 November 2001.",Gempa Bumi
Warga Kalimantan Utara panik akibat goyangan keras gempa berkekuatan 4.2 pada 22 Mei 2014.,Gempa Bumi
Sumatera Selatan diguncang gempa magnitudo 4.2 yang memicu kerusakan parah pada 28 September 2021.,Gempa Bumi
Sulawesi Tenggara diguncang gempa magnitudo 4.7 yang memicu kehancuran bangunan pada 7 Desember 2022.,Gempa Bumi
Gempa bumi berkekuatan 5.1 melanda Bali dengan goyangan keras pada 14 Januari 2003.,Gempa Bumi
"Terjadi gempa tektonik di Kalimantan Selatan dengan magnitudo 7.2, menyebabkan kehancuran bangunan pada 12 Maret 2014.",Gempa Bumi
Sumatera Barat diguncang gempa magnitudo 7.5 yang memicu runtuhnya rumah pada 11 Juli 2018.,Gempa Bumi
Jawa Tengah diguncang gempa magnitudo 5.6 yang memicu kehancuran bangunan pada 21 Agustus 2012.,Gempa Bumi
Warga Jawa Barat panik akibat goyangan keras gempa berkekuatan 8.6 pada 25 Agustus 2018.,Gempa Bumi
Gempa bumi berkekuatan 7.8 melanda Sumatera Selatan dengan goyangan keras pada 2 November 2004.,Gempa Bumi
Sulawesi Tenggara diguncang gempa magnitudo 7.2 yang memicu runtuhnya rumah pada 24 April 2014.,Gempa Bumi
"Terjadi gempa tektonik di Jakarta dengan magnitudo 8.7, menyebabkan runtuhnya rumah pada 20 Agustus 2005.",Gempa Bumi
Gempa bumi berkekuatan 6.3 melanda Maluku dengan guncangan hebat pada 2 Desember 2001.,Gempa Bumi
Aceh diguncang gempa magnitudo 6.1 yang memicu kehancuran bangunan pada 2 Oktober 2013.,Gempa Bumi
Sulawesi Tengah diguncang gempa magnitudo 6.2 yang memicu retakan dinding pada 11 Agustus 2000.,Gempa Bumi
Warga Bangka Belitung panik akibat guncangan hebat gempa berkekuatan 8.6 pada 12 Februari 2016.,Gempa Bumi
Gempa bumi berkekuatan 5.0 melanda Yogyakarta dengan goyangan keras pada 4 November 2016.,Gempa Bumi
Sulawesi Utara diguncang gempa magnitudo 7.3 yang memicu runtuhnya rumah pada 15 Januari 2010.,Gempa Bumi
"Terjadi gempa tektonik di Sumatera Barat dengan magnitudo 8.2, menyebabkan kerusakan parah pada 11 Juni 2014.",Gempa Bumi
Kepulauan Riau diguncang gempa magnitudo 4.1 yang memicu retakan dinding pada 19 September 2002.,Gempa Bumi
"Terjadi gempa tektonik di Nusa Tenggara Barat dengan magnitudo 5.0, menyebabkan kerusakan parah pada 28 Maret 2020.",Gempa Bumi
Papua Barat diguncang gempa magnitudo 5.6 yang memicu kehancuran bangunan pada 19 Maret 2012.,Gempa Bumi
Bengkulu diguncang gempa magnitudo 6.7 yang memicu runtuhnya rumah pada 6 Juli 2020.,Gempa Bumi
Warga Jawa Tengah panik akibat hentakan dahsyat gempa berkekuatan 7.9 pada 9 Maret 2011.,Gempa Bumi
Warga Jawa Barat panik akibat hentakan dahsyat gempa berkekuatan 8.4 pada 3 Desember 2023.,Gempa Bumi
Nusa Tenggara Timur diguncang gempa magnitudo 4.7 yang memicu runtuhnya rumah pada 19 Mei 2020.,Gempa Bumi
"Terjadi gempa tektonik di Sulawesi Selatan dengan magnitudo 6.6, menyebabkan kerusakan parah pada 18 Juni 2022.",Gempa Bumi
Papua Barat diguncang gempa magnitudo 8.3 yang memicu runtuhnya rumah pada 2 Juni 2000.,Gempa Bumi
Gempa bumi berkekuatan 4.3 melanda Sulawesi Utara dengan getaran kuat pada 21 Mei 2015.,Gempa Bumi
Gempa bumi berkekuatan 5.2 melanda Banten dengan getaran kuat pada 3 Maret 2011.,Gempa Bumi
"Terjadi gempa tektonik di Sulawesi Tengah dengan magnitudo 6.2, menyebabkan kehancuran bangunan pada 3 Mei 2010.",Gempa Bumi
"Terjadi gempa tektonik di Bangka Belitung dengan magnitudo 7.2, menyebabkan kehancuran bangunan pada 20 Mei 2003.",Gempa Bumi
Gempa bumi berkekuatan 5.9 melanda Riau dengan goyangan keras pada 4 November 2005.,Gempa Bumi
Warga Banten panik akibat getaran kuat gempa berkekuatan 5.0 pada 9 Februari 2019.,Gempa Bumi
Yogyakarta diguncang gempa magnitudo 8.9 yang memicu runtuhnya rumah pada 26 April 2017.,Gempa Bumi
Kalimantan Tengah diguncang gempa magnitudo 6.4 yang memicu runtuhnya rumah pada 11 Mei 2012.,Gempa Bumi
Gempa bumi berkekuatan 6.5 melanda Kalimantan Utara dengan guncangan hebat pada 14 November 2020.,Gempa Bumi
"Terjadi gempa tektonik di Bengkulu dengan magnitudo 7.1, menyebabkan kehancuran bangunan pada 21 November 2022.",Gempa Bumi
Jambi diguncang gempa magnitudo 8.2 yang memicu retakan dinding pada 6 Januari 2003.,Gempa Bumi
Gempa bumi berkekuatan 4.6 melanda Lampung dengan getaran kuat pada 8 Januari 2017.,Gempa Bumi
Gempa bumi berkekuatan 8.8 melanda Sulawesi Tengah dengan getaran kuat pada 16 November 2012.,Gempa Bumi
Bali diguncang gempa magnitudo 8.9 yang memicu runtuhnya rumah pada 12 Oktober 2011.,Gempa Bumi
Warga Papua panik akibat hentakan dahsyat gempa berkekuatan 8.6 pada 14 Agustus 2002.,Gempa Bumi
"Terjadi gempa tektonik di Sumatera Selatan dengan magnitudo 6.4, menyebabkan kerusakan parah pada 25 April 2016.",Gempa Bumi
Gempa bumi berkekuatan 5.5 melanda Bengkulu dengan guncangan hebat pada 4 November 2007.,Gempa Bumi
"Terjadi gempa tektonik di Kepulauan Riau dengan magnitudo 5.8, menyebabkan retakan dinding pada 9 Maret 2009.",Gempa Bumi
"Terjadi gempa tektonik di Kalimantan Barat dengan magnitudo 5.1, menyebabkan kerusakan parah pada 20 November 2018.",Gempa Bumi
Sulawesi Utara diguncang gempa magnitudo 7.4 yang memicu retakan dinding pada 13 November 2004.,Gempa Bumi
Papua diguncang gempa magnitudo 6.8 yang memicu retakan dinding pada 9 Januari 2000.,Gempa Bumi
Sumatera Barat diguncang gempa magnitudo 5.7 yang memicu runtuhnya rumah pada 12 Maret 2004.,Gempa Bumi
Warga Jawa Barat panik akibat hentakan dahsyat gempa berkekuatan 6.5 pada 9 Maret 2002.,Gempa Bumi
Gempa bumi berkekuatan 8.2 melanda Banten dengan getaran kuat pada 10 Mei 2011.,Gempa Bumi
"Terjadi gempa tektonik di Kalimantan Tengah dengan magnitudo 7.7, menyebabkan kerusakan parah pada 16 Oktober 2003.",Gempa Bumi
Gempa bumi berkekuatan 4.6 melanda Lampung dengan hentakan dahsyat pada 15 November 2002.,Gempa Bumi
Sumatera Selatan diguncang gempa magnitudo 6.3 yang memicu kehancuran bangunan pada 13 Oktober 2014.,Gempa Bumi
"Terjadi gempa tektonik di Sulawesi Tenggara dengan magnitudo 5.9, menyebabkan kerusakan parah pada 13 Juni 2002.",Gempa Bumi
Lampung diguncang gempa magnitudo 6.6 yang memicu retakan dinding pada 4 Juni 2012.,Gempa Bumi
Gempa bumi berkekuatan 5.5 melanda Lampung dengan guncangan hebat pada 27 Agustus 2014.,Gempa Bumi
Gempa bumi berkekuatan 4.2 melanda Kalimantan Tengah dengan getaran kuat pada 22 Mei 2021.,Gempa Bumi
Banten diguncang gempa magnitudo 6.9 yang memicu kerusakan parah pada 22 September 2010.,Gempa Bumi
Jakarta diguncang gempa magnitudo 7.6 yang memicu retakan dinding pada 14 Juli 2019.,Gempa Bumi
Papua diguncang gempa magnitudo 5.6 yang memicu retakan dinding pada 19 Juli 2008.,Gempa Bumi
Gempa bumi berkekuatan 6.6 melanda Kalimantan Utara dengan hentakan dahsyat pada 25 Januari 2013.,Gempa Bumi
Warga Yogyakarta panik akibat getaran kuat gempa berkekuatan 5.8 pada 1 April 2016.,Gempa Bumi
"Terjadi gempa tektonik di Yogyakarta dengan magnitudo 5.1, menyebabkan kerusakan parah pada 12 Agustus 2008.",Gempa Bumi
"Terjadi gempa tektonik di Sumatera Selatan dengan magnitudo 4.8, menyebabkan kehancuran bangunan pada 23 Juli 2019.",Gempa Bumi
Maluku diguncang gempa magnitudo 7.2 yang memicu runtuhnya rumah pada 24 April 2001.,Gempa Bumi
